player_id,player_name,team,position,as_of_date,age,age_sq,age_over_30,is_big,is_guard,minutes_l7,minutes_l14,minutes_l30,minutes_spike_7v30,games_l7,games_l14,games_l30,road_games_l14,back_to_backs_l14,avg_rest_days_l14,minutes_trend_slope,season_minutes_total,games_played_season,usage_proxy,team_pace,efficiency_drop,prior_injuries_365d,days_since_last_injury,injury_prone_flag,recurrence_same_area,injured_next_14d,true_risk
1003,D'Angelo Russell,LAL,PG,2025-03-19,30,9.0,0.0,0,1,26.42,25.86,22.88,0.155,2,4,13,3,3,0.78,-0.479,1837.0,71,1.162,101.0,0.072,0,269,0,0,1,0.4683
1003,D'Angelo Russell,LAL,PG,2025-03-21,28,7.84,0.0,0,1,25.89,26.0,28.25,-0.083,1,3,12,2,1,2.13,-0.676,1956.0,72,0.807,98.24,0.0,1,55,0,0,1,0.2646
1003,D'Angelo Russell,LAL,PG,2025-03-24,30,9.0,0.0,0,1,32.9,30.05,35.36,-0.07,3,7,11,7,2,1.41,-1.022,2432.5,72,0.91,98.74,0.021,0,362,0,0,0,0.361
1018,Damian Lillard,MIL,PG,2024-10-26,34,11.56,4.0,0,1,24.41,24.66,18.8,0.298,3,6,15,4,1,1.52,1.309,18.2,3,0.834,103.19,0.304,1,17,0,1,1,0.85
1018,Damian Lillard,MIL,PG,2024-10-26,36,12.96,6.0,0,1,29.26,35.14,32.97,-0.112,3,5,12,3,1,2.23,-0.39,263.1,6,0.587,101.33,0.061,0,279,0,0,0,0.1665
1018,Damian Lillard,MIL,PG,2024-10-27,34,11.56,4.0,0,1,32.69,29.25,29.82,0.096,1,3,12,1,1,1.18,-0.098,165.2,7,0.804,101.98,0.0,1,71,0,1,1,0.5491
1018,Damian Lillard,MIL,PG,2024-11-01,35,12.25,5.0,0,1,22.97,24.03,21.89,0.049,2,4,8,4,0,2.29,0.831,184.9,8,0.689,101.27,0.129,1,57,0,0,0,0.3707
1018,Damian Lillard,MIL,PG,2024-11-04,35,12.25,5.0,0,1,31.09,29.3,22.71,0.369,4,6,10,5,0,2.37,0.877,150.6,6,0.749,100.8,0.183,1,62,0,1,1,0.735
1018,Damian Lillard,MIL,PG,2024-11-08,34,11.56,4.0,0,1,32.22,31.03,28.92,0.114,1,4,13,0,0,1.74,-0.764,301.4,11,0.988,100.41,0.008,1,20,0,1,0,0.4533
1018,Damian Lillard,MIL,PG,2024-11-09,36,12.96,6.0,0,1,38.53,31.68,30.56,0.261,4,6,10,4,2,1.65,0.061,342.8,13,0.759,101.9,0.164,0,176,0,0,1,0.6016
1018,Damian Lillard,MIL,PG,2024-11-19,36,12.96,6.0,0,1,28.21,29.56,32.4,-0.129,1,4,8,4,2,1.86,0.078,544.7,17,1.032,101.93,0.044,0,122,0,0,0,0.4382
1018,Damian Lillard,MIL,PG,2024-11-20,35,12.25,5.0,0,1,27.3,29.25,29.64,-0.079,3,7,14,0,1,0.76,0.523,466.8,16,1.021,102.32,0.102,0,227,0,0,0,0.2218
1018,Damian Lillard,MIL,PG,2024-11-20,35,12.25,5.0,0,1,29.02,30.79,26.73,0.086,3,7,13,1,1,2.09,0.347,541.8,16,1.025,101.17,0.042,1,75,0,1,1,0.5527
1018,Damian Lillard,MIL,PG,2024-11-23,35,12.25,5.0,0,1,42.0,36.56,33.46,0.255,2,5,13,5,2,1.77,0.2,594.2,18,0.91,101.92,0.127,0,208,0,0,0,0.6332
1018,Damian Lillard,MIL,PG,2024-11-24,34,11.56,4.0,0,1,29.88,25.97,26.05,0.147,3,5,9,4,3,1.43,0.848,296.2,14,0.964,101.1,0.169,1,73,0,0,1,0.85
1018,Damian Lillard,MIL,PG,2024-11-25,36,12.96,6.0,0,1,26.6,25.83,26.11,0.019,2,4,9,4,3,1.17,-0.056,480.6,16,0.761,101.55,0.106,0,328,0,0,0,0.4761
1018,Damian Lillard,MIL,PG,2024-12-01,35,12.25,5.0,0,1,29.47,31.27,31.95,-0.078,1,3,8,0,1,1.93,0.387,601.4,20,0.332,100.23,0.078,1,33,0,1,1,0.4931
1018,Damian Lillard,MIL,PG,2024-12-02,34,11.56,4.0,0,1,13.93,15.48,12.6,0.106,3,5,11,5,1,1.62,-0.141,361.1,23,0.901,101.17,0.065,0,307,0,0,0,0.1881
1018,Damian Lillard,MIL,PG,2024-12-03,35,12.25,5.0,0,1,37.49,37.58,34.38,0.09,3,7,12,7,1,2.22,0.043,844.5,25,0.492,100.85,0.0,0,209,0,0,0,0.3043
1018,Damian Lillard,MIL,PG,2024-12-05,34,11.56,4.0,0,1,24.72,29.66,26.61,-0.071,1,3,8,3,2,1.78,0.028,632.7,25,0.806,101.08,0.084,0,379,0,0,0,0.2555
1018,Damian Lillard,MIL,PG,2024-12-08,34,11.56,4.0,0,1,27.5,29.37,29.38,-0.064,1,3,12,3,0,1.66,-0.337,522.3,21,0.719,100.19,0.01,1,55,0,1,1,0.3726
1018,Damian Lillard,MIL,PG,2024-12-13,35,12.25,5.0,0,1,35.17,30.46,33.37,0.054,1,4,8,1,1,1.48,-0.129,743.1,23,1.188,100.49,0.03,1,86,0,0,1,0.4373
1018,Damian Lillard,MIL,PG,2024-12-13,34,11.56,4.0,0,1,18.83,21.97,23.37,-0.194,1,5,10,1,0,1.89,0.236,694.0,30,0.936,101.08,0.068,0,347,0,0,0,0.0755
1018,Damian Lillard,MIL,PG,2024-12-16,36,12.96,6.0,0,1,41.19,40.0,27.22,0.514,2,6,14,2,0,2.09,0.257,833.4,27,0.967,99.84,0.19,0,159,0,0,0,0.4606
1018,Damian Lillard,MIL,PG,2024-12-18,36,12.96,6.0,0,1,34.32,32.07,26.4,0.3,1,3,11,0,1,1.41,-0.64,937.4,32,0.803,100.05,0.059,0,320,0,0,0,0.2761
1018,Damian Lillard,MIL,PG,2024-12-20,34,11.56,4.0,0,1,30.73,30.87,27.24,0.128,1,4,11,3,1,1.57,-0.034,770.8,27,0.89,100.62,0.101,1,54,0,0,0,0.5225
1018,Damian Lillard,MIL,PG,2024-12-25,35,12.25,5.0,0,1,26.08,28.91,23.87,0.093,1,3,8,1,0,2.51,-0.038,800.6,33,0.871,101.9,0.0,1,36,0,1,1,0.3463
1018,Damian Lillard,MIL,PG,2024-12-26,35,12.25,5.0,0,1,18.52,15.66,19.53,-0.052,2,5,11,3,1,1.77,0.183,578.4,35,0.719,101.16,0.031,2,21,0,0,1,0.494
1018,Damian Lillard,MIL,PG,2024-12-28,34,11.56,4.0,0,1,28.75,31.89,30.82,-0.067,3,7,15,0,0,1.45,0.427,963.1,35,0.814,100.23,0.096,0,197,0,0,0,0.1265
1018,Damian Lillard,MIL,PG,2025-01-02,36,12.96,6.0,0,1,33.43,32.22,30.49,0.096,2,6,15,2,2,1.09,0.774,1077.6,32,0.695,101.41,0.092,0,143,0,0,0,0.5815
1018,Damian Lillard,MIL,PG,2025-01-02,35,12.25,5.0,0,1,35.38,34.79,30.91,0.144,3,7,16,2,2,2.11,0.21,1051.4,33,1.044,101.13,0.145,0,203,0,0,1,0.4646
1018,Damian Lillard,MIL,PG,2025-01-05,36,12.96,6.0,0,1,18.74,20.45,23.16,-0.191,1,4,10,3,0,2.28,-0.168,750.7,37,1.025,100.23,0.0,0,304,0,0,0,0.0764
1018,Damian Lillard,MIL,PG,2025-01-10,36,12.96,6.0,0,1,34.62,32.41,27.14,0.276,2,5,12,1,2,1.21,-0.831,1183.5,40,0.974,99.49,0.166,0,370,0,0,1,0.4536
1018,Damian Lillard,MIL,PG,2025-01-15,36,12.96,6.0,0,1,36.29,36.82,37.58,-0.034,3,6,14,2,1,1.15,-0.625,1402.0,39,0.841,101.08,0.019,1,58,0,1,1,0.6292
1018,Damian Lillard,MIL,PG,2025-01-20,36,12.96,6.0,0,1,23.0,23.28,28.66,-0.197,2,4,11,3,0,1.89,0.822,1244.6,46,0.784,100.68,0.001,0,278,0,0,0,0.1329
1018,Damian Lillard,MIL,PG,2025-01-20,35,12.25,5.0,0,1,10.82,10.37,10.05,0.076,3,5,13,3,1,1.53,-0.314,474.8,41,0.587,102.53,0.049,0,192,0,0,1,0.1498
1018,Damian Lillard,MIL,PG,2025-01-22,36,12.96,6.0,0,1,37.88,31.92,30.03,0.261,2,4,13,1,1,1.61,0.606,1197.8,44,0.84,100.28,0.186,0,361,0,0,1,0.4207
1018,Damian Lillard,MIL,PG,2025-01-23,36,12.96,6.0,0,1,31.38,33.44,30.02,0.045,2,4,9,2,1,2.01,-0.595,1316.1,43,0.813,102.19,0.007,0,124,0,0,1,0.2609
1018,Damian Lillard,MIL,PG,2025-01-23,36,12.96,6.0,0,1,33.34,32.01,35.31,-0.056,3,6,10,3,1,1.59,-0.271,1726.9,48,0.966,101.92,0.008,1,25,0,0,1,0.5367
1018,Damian Lillard,MIL,PG,2025-01-23,36,12.96,6.0,0,1,30.99,31.39,31.85,-0.027,1,4,12,2,1,2.53,-0.495,1474.0,48,1.212,100.23,0.014,0,192,0,0,0,0.1629
1018,Damian Lillard,MIL,PG,2025-01-24,35,12.25,5.0,0,1,13.29,17.49,14.88,-0.107,1,3,11,1,1,1.28,0.446,775.3,47,0.698,100.7,0.051,0,247,0,0,0,0.1236
1018,Damian Lillard,MIL,PG,2025-01-26,34,11.56,4.0,0,1,22.38,22.26,22.45,-0.003,2,4,9,0,0,1.42,0.502,1056.7,46,1.034,101.26,0.054,1,17,0,0,1,0.2999
1018,Damian Lillard,MIL,PG,2025-01-29,34,11.56,4.0,0,1,29.63,29.83,31.25,-0.052,1,3,10,0,0,2.11,-0.819,1394.7,49,0.945,100.48,0.0,0,182,0,0,0,0.0783
1018,Damian Lillard,MIL,PG,2025-02-01,35,12.25,5.0,0,1,29.57,28.95,28.7,0.031,3,6,13,5,3,0.75,-0.348,1305.7,46,0.997,100.44,0.017,0,387,0,0,0,0.5205
1018,Damian Lillard,MIL,PG,2025-02-03,36,12.96,6.0,0,1,30.92,24.8,27.91,0.108,1,3,8,2,1,2.15,-0.389,1438.2,51,0.956,100.8,0.0,0,170,0,0,0,0.2229
1018,Damian Lillard,MIL,PG,2025-02-04,35,12.25,5.0,0,1,33.89,36.38,33.5,0.012,2,5,13,3,0,1.98,0.146,1747.7,52,0.98,100.98,0.0,0,155,0,0,0,0.176
1018,Damian Lillard,MIL,PG,2025-02-07,36,12.96,6.0,0,1,29.0,28.69,35.97,-0.194,1,4,10,0,0,1.88,0.166,1531.7,50,0.753,101.27,0.0,1,32,0,1,0,0.366
1018,Damian Lillard,MIL,PG,2025-02-21,36,12.96,6.0,0,1,29.66,29.66,33.23,-0.107,3,6,14,6,2,1.8,-0.145,1725.4,55,0.608,100.93,0.0,0,283,0,0,1,0.3758
1018,Damian Lillard,MIL,PG,2025-02-22,34,11.56,4.0,0,1,27.2,26.36,20.56,0.323,2,4,13,3,0,1.54,-0.323,1458.9,58,1.076,100.83,0.0,1,34,0,1,1,0.6109
1018,Damian Lillard,MIL,PG,2025-02-25,35,12.25,5.0,0,1,28.91,28.7,33.47,-0.136,3,7,16,6,0,1.65,0.095,1812.7,60,0.83,100.56,0.0,0,286,0,0,1,0.1952
1018,Damian Lillard,MIL,PG,2025-03-14,36,12.96,6.0,0,1,27.16,24.15,29.65,-0.084,3,5,13,3,2,1.38,0.04,1863.6,68,0.905,101.73,0.061,1,58,0,0,1,0.6123
1018,Damian Lillard,MIL,PG,2025-03-18,34,11.56,4.0,0,1,19.54,19.75,19.02,0.027,1,4,11,1,1,1.34,0.307,1303.4,66,0.694,100.7,0.074,0,195,0,0,0,0.1452
1018,Damian Lillard,MIL,PG,2025-03-19,34,11.56,4.0,0,1,40.42,35.33,32.82,0.232,4,7,12,5,1,1.76,0.472,2222.8,72,0.827,101.31,0.198,0,221,0,0,1,0.4893
1018,Damian Lillard,MIL,PG,2025-03-19,34,11.56,4.0,0,1,37.74,37.47,36.78,0.026,3,7,16,6,0,1.65,-1.038,2583.1,67,0.812,100.89,0.067,0,258,0,0,1,0.2502
1018,Damian Lillard,MIL,PG,2025-03-30,35,12.25,5.0,0,1,25.35,22.92,20.02,0.266,1,3,8,1,0,2.95,-0.457,1671.4,72,0.856,100.89,0.0,1,21,0,0,0,0.2859
1038,De'Aaron Fox,SAC,PG,2024-10-23,27,7.29,0.0,0,1,23.84,23.45,27.59,-0.136,1,3,8,2,2,1.68,-0.442,181.3,5,0.903,101.81,0.046,1,57,0,0,0,0.4466
1038,De'Aaron Fox,SAC,PG,2024-10-27,29,8.41,0.0,0,1,33.75,34.29,35.9,-0.06,1,5,13,1,0,1.95,-0.043,157.0,4,0.683,102.17,0.042,0,375,0,0,0,0.0857
1038,De'Aaron Fox,SAC,PG,2024-11-02,28,7.84,0.0,0,1,24.9,25.22,26.59,-0.064,2,6,13,0,2,1.4,-0.398,233.7,9,0.832,102.0,0.0,0,124,0,0,0,0.2468
1038,De'Aaron Fox,SAC,PG,2024-11-03,28,7.84,0.0,0,1,29.63,31.93,31.42,-0.057,2,6,10,3,3,1.91,-0.553,140.0,5,1.114,101.28,0.0,0,176,0,0,0,0.3831
1038,De'Aaron Fox,SAC,PG,2024-11-04,27,7.29,0.0,0,1,35.73,33.27,38.0,-0.06,2,6,15,3,1,1.63,0.012,376.1,11,1.074,101.34,0.0,0,229,0,0,0,0.2235
1038,De'Aaron Fox,SAC,PG,2024-11-06,27,7.29,0.0,0,1,22.89,22.58,24.79,-0.076,2,5,14,4,1,2.72,-0.522,306.3,12,0.934,101.83,0.078,1,51,0,0,0,0.3338
1038,De'Aaron Fox,SAC,PG,2024-11-08,27,7.29,0.0,0,1,18.9,14.93,12.67,0.492,2,4,9,4,1,1.48,-0.482,138.9,9,0.698,103.64,0.091,0,191,0,0,0,0.3325
1038,De'Aaron Fox,SAC,PG,2024-11-14,29,8.41,0.0,0,1,29.75,31.09,30.61,-0.028,2,6,15,6,0,1.56,-0.082,427.6,15,1.007,101.69,0.094,1,12,0,0,1,0.4747
1038,De'Aaron Fox,SAC,PG,2024-11-15,29,8.41,0.0,0,1,15.43,16.3,13.05,0.182,2,5,11,5,2,1.53,0.314,230.8,13,0.727,99.54,0.036,0,154,0,0,1,0.3492
1038,De'Aaron Fox,SAC,PG,2024-11-18,29,8.41,0.0,0,1,30.24,27.91,26.03,0.162,2,4,10,3,2,1.53,0.292,443.2,18,0.64,101.75,0.146,0,131,0,0,0,0.4676
1038,De'Aaron Fox,SAC,PG,2024-11-20,27,7.29,0.0,0,1,33.36,34.22,29.01,0.15,3,5,14,5,0,2.63,0.412,480.0,15,0.701,102.15,0.097,1,24,0,0,1,0.4661
1038,De'Aaron Fox,SAC,PG,2024-11-22,28,7.84,0.0,0,1,20.01,24.07,23.69,-0.155,3,7,15,3,1,1.73,0.038,381.5,18,0.622,102.77,0.051,1,13,0,0,0,0.4051
1038,De'Aaron Fox,SAC,PG,2024-12-12,29,8.41,0.0,0,1,30.47,32.32,30.19,0.009,2,5,12,3,0,2.04,0.043,845.0,26,0.933,102.55,0.0,0,280,0,0,0,0.0965
1038,De'Aaron Fox,SAC,PG,2024-12-13,27,7.29,0.0,0,1,42.0,40.0,38.0,0.105,3,6,11,2,0,2.42,-0.422,936.0,24,0.955,102.34,0.078,0,158,0,0,0,0.1646
1038,De'Aaron Fox,SAC,PG,2024-12-15,28,7.84,0.0,0,1,38.48,34.24,32.66,0.178,1,4,8,1,1,1.37,-0.461,836.7,25,1.002,103.44,0.095,0,223,0,0,0,0.265
1038,De'Aaron Fox,SAC,PG,2024-12-16,28,7.84,0.0,0,1,30.62,29.92,24.13,0.269,3,7,14,2,3,1.33,0.14,689.7,30,0.881,101.1,0.111,1,29,0,0,1,0.8219
1038,De'Aaron Fox,SAC,PG,2024-12-17,27,7.29,0.0,0,1,32.19,31.2,33.45,-0.038,2,6,12,1,1,2.08,-0.464,879.1,27,0.845,102.17,0.034,1,28,0,0,1,0.3536
1038,De'Aaron Fox,SAC,PG,2024-12-25,29,8.41,0.0,0,1,21.29,23.01,23.84,-0.107,1,4,8,0,1,1.84,-0.564,876.7,36,0.896,101.31,0.036,0,263,0,0,0,0.088
1038,De'Aaron Fox,SAC,PG,2024-12-26,27,7.29,0.0,0,1,24.16,25.17,20.45,0.182,3,5,12,1,1,1.92,-0.811,757.5,33,0.917,102.15,0.083,0,217,0,0,0,0.1548
1038,De'Aaron Fox,SAC,PG,2024-12-28,28,7.84,0.0,0,1,29.58,33.58,32.87,-0.1,3,7,11,5,0,1.79,-0.116,1089.4,34,0.711,102.63,0.0,0,343,0,0,0,0.1144
1038,De'Aaron Fox,SAC,PG,2024-12-30,28,7.84,0.0,0,1,35.12,34.02,35.91,-0.022,1,3,8,2,1,1.62,-0.026,1233.3,35,0.975,102.16,0.002,1,11,0,0,0,0.464
1038,De'Aaron Fox,SAC,PG,2025-01-03,29,8.41,0.0,0,1,32.45,29.09,29.7,0.093,3,5,11,4,0,1.62,-0.093,1084.9,35,0.826,102.46,0.044,1,35,0,0,1,0.3842
1038,De'Aaron Fox,SAC,PG,2025-01-04,28,7.84,0.0,0,1,22.13,21.81,23.14,-0.043,3,7,12,3,0,1.99,0.032,838.4,39,0.854,101.59,0.075,0,191,0,0,0,0.0801
1038,De'Aaron Fox,SAC,PG,2025-01-17,29,8.41,0.0,0,1,20.95,22.42,21.65,-0.032,2,5,12,2,2,2.2,0.057,1057.8,45,0.981,102.36,0.036,0,264,0,0,0,0.1714
1038,De'Aaron Fox,SAC,PG,2025-01-18,29,8.41,0.0,0,1,25.19,30.97,26.12,-0.036,3,5,12,3,2,1.96,-0.448,1139.4,40,0.936,100.77,0.045,0,199,0,0,1,0.2087
1038,De'Aaron Fox,SAC,PG,2025-01-19,27,7.29,0.0,0,1,30.76,23.59,27.78,0.107,1,4,13,3,0,2.01,0.293,1137.9,43,0.73,103.05,0.012,1,25,0,1,0,0.4952
1038,De'Aaron Fox,SAC,PG,2025-01-24,27,7.29,0.0,0,1,13.39,16.62,11.33,0.182,1,5,12,1,1,2.49,0.626,744.8,44,1.114,101.9,0.072,0,213,0,0,0,0.1333
1038,De'Aaron Fox,SAC,PG,2025-01-25,27,7.29,0.0,0,1,26.76,28.23,27.51,-0.027,2,4,10,2,0,2.07,0.361,1338.4,48,0.537,102.41,0.012,0,199,0,0,0,0.0795
1038,De'Aaron Fox,SAC,PG,2025-01-30,28,7.84,0.0,0,1,35.77,30.95,32.96,0.085,2,5,14,5,2,1.12,-0.201,1675.9,50,0.555,100.96,0.02,1,47,0,1,1,0.7797
1038,De'Aaron Fox,SAC,PG,2025-01-31,27,7.29,0.0,0,1,27.55,25.72,30.21,-0.088,2,4,9,3,0,1.85,0.479,1237.3,45,0.991,102.19,0.012,0,377,0,0,0,0.1139
1038,De'Aaron Fox,SAC,PG,2025-02-02,28,7.84,0.0,0,1,33.51,26.47,24.27,0.381,3,7,13,0,1,0.95,-0.16,1145.0,46,0.799,101.95,0.214,0,159,0,0,0,0.3549
1038,De'Aaron Fox,SAC,PG,2025-02-03,27,7.29,0.0,0,1,38.19,29.18,25.32,0.508,4,7,12,2,2,1.06,-0.044,1391.3,50,0.794,102.17,0.075,0,207,0,0,1,0.5415
1038,De'Aaron Fox,SAC,PG,2025-02-05,27,7.29,0.0,0,1,33.04,33.32,30.28,0.091,2,5,14,3,0,2.06,0.004,1799.9,51,0.582,101.63,0.027,0,135,0,0,0,0.161
1038,De'Aaron Fox,SAC,PG,2025-02-06,27,7.29,0.0,0,1,35.42,31.76,24.99,0.417,4,7,13,4,0,2.37,-0.417,1323.3,50,0.818,102.33,0.143,0,345,0,0,1,0.2512
1038,De'Aaron Fox,SAC,PG,2025-02-13,27,7.29,0.0,0,1,29.37,29.3,25.86,0.136,1,3,8,2,0,2.17,-0.482,1644.6,58,0.748,100.78,0.0,0,240,0,0,0,0.0887
1038,De'Aaron Fox,SAC,PG,2025-02-16,29,8.41,0.0,0,1,24.79,23.75,28.74,-0.137,3,7,16,0,1,1.6,0.48,1345.7,55,0.73,102.66,0.058,0,288,0,0,0,0.1626
1038,De'Aaron Fox,SAC,PG,2025-02-17,28,7.84,0.0,0,1,23.67,18.64,23.49,0.008,3,7,11,1,0,2.43,-0.029,1257.0,60,0.603,102.96,0.077,2,19,0,0,0,0.2522
1038,De'Aaron Fox,SAC,PG,2025-02-17,27,7.29,0.0,0,1,23.32,25.4,27.54,-0.154,2,4,13,3,0,1.94,0.255,1573.8,59,1.006,101.71,0.031,1,77,0,0,0,0.2301
1038,De'Aaron Fox,SAC,PG,2025-02-19,28,7.84,0.0,0,1,26.33,29.24,26.79,-0.017,2,5,9,3,1,2.07,0.532,1746.2,59,0.994,101.79,0.014,0,294,0,0,0,0.1683
1038,De'Aaron Fox,SAC,PG,2025-02-24,29,8.41,0.0,0,1,42.0,40.0,33.83,0.242,3,6,12,3,1,1.55,0.24,2144.8,60,0.875,101.52,0.117,0,260,0,0,1,0.3713
1038,De'Aaron Fox,SAC,PG,2025-02-25,29,8.41,0.0,0,1,27.16,26.17,26.32,0.032,2,6,14,2,0,2.08,0.616,1645.2,57,0.934,102.43,0.05,0,363,0,0,0,0.1219
1038,De'Aaron Fox,SAC,PG,2025-03-03,27,7.29,0.0,0,1,21.49,20.2,20.6,0.043,3,7,15,1,1,1.55,-0.085,1332.4,66,0.736,102.04,0.0,0,326,0,0,1,0.129
1038,De'Aaron Fox,SAC,PG,2025-03-07,28,7.84,0.0,0,1,28.78,29.33,28.38,0.014,3,7,15,5,2,1.25,-0.695,2004.7,66,0.913,102.08,0.0,1,49,0,1,1,0.7459
1038,De'Aaron Fox,SAC,PG,2025-03-09,29,8.41,0.0,0,1,30.64,28.88,28.19,0.087,2,5,14,1,0,1.57,-0.086,1870.9,64,1.015,101.87,0.08,3,60,1,1,1,0.7069
1038,De'Aaron Fox,SAC,PG,2025-03-10,29,8.41,0.0,0,1,24.11,22.62,19.98,0.207,1,3,12,0,1,1.45,-0.003,1528.2,67,0.859,101.51,0.074,0,210,0,0,0,0.1562
1038,De'Aaron Fox,SAC,PG,2025-03-11,29,8.41,0.0,0,1,34.76,33.69,32.64,0.065,4,6,15,6,2,1.1,0.126,2106.3,67,0.832,101.24,0.203,0,257,0,0,0,0.5021
1038,De'Aaron Fox,SAC,PG,2025-03-12,28,7.84,0.0,0,1,28.95,28.71,28.3,0.023,2,6,11,1,1,1.2,0.099,2082.1,71,0.788,102.18,0.0,0,361,0,0,0,0.1413
1038,De'Aaron Fox,SAC,PG,2025-03-13,29,8.41,0.0,0,1,29.96,29.41,26.35,0.137,2,4,9,0,3,0.97,0.518,1610.0,65,0.961,102.23,0.138,0,199,0,0,0,0.4641
1038,De'Aaron Fox,SAC,PG,2025-03-14,28,7.84,0.0,0,1,29.13,33.62,30.81,-0.054,1,4,10,2,1,2.07,-0.427,2190.0,69,0.748,103.23,0.028,0,328,0,0,0,0.1307
1038,De'Aaron Fox,SAC,PG,2025-03-17,27,7.29,0.0,0,1,23.48,21.64,18.09,0.298,4,7,11,2,2,1.68,-0.187,1285.2,66,0.67,101.37,0.137,0,324,0,0,0,0.3134
1038,De'Aaron Fox,SAC,PG,2025-03-18,28,7.84,0.0,0,1,25.82,25.9,23.19,0.114,3,6,12,4,0,1.24,1.337,1537.8,71,1.104,103.08,0.173,1,34,0,0,1,0.5794
1038,De'Aaron Fox,SAC,PG,2025-03-18,28,7.84,0.0,0,1,35.57,32.08,29.74,0.196,2,6,13,2,2,1.62,0.467,2095.5,70,0.878,101.61,0.095,0,130,0,0,1,0.5306
1010,Derrick White,BOS,SG,2024-11-02,32,10.24,2.0,0,1,24.27,26.98,26.78,-0.094,2,4,13,2,2,1.17,0.059,169.1,7,0.718,98.66,0.1,0,262,0,0,0,0.2261
1010,Derrick White,BOS,SG,2024-11-04,31,9.61,1.0,0,1,20.58,20.54,21.43,-0.04,3,6,11,2,0,1.89,0.421,239.2,12,0.985,98.31,0.07,0,307,0,0,0,0.0791
1010,Derrick White,BOS,SG,2024-11-05,30,9.0,0.0,0,1,31.05,25.98,22.07,0.407,3,7,11,4,1,1.8,0.932,345.6,13,0.786,98.88,0.108,2,14,0,1,1,0.85
1010,Derrick White,BOS,SG,2024-11-05,30,9.0,0.0,0,1,30.81,27.81,29.54,0.043,3,5,12,0,0,2.3,-0.288,213.8,6,0.918,100.21,0.051,0,293,0,0,0,0.0651
1010,Derrick White,BOS,SG,2024-11-08,32,10.24,2.0,0,1,18.21,15.8,18.04,0.01,2,5,14,2,0,2.08,0.094,151.2,8,1.003,99.62,0.024,0,176,0,0,0,0.0791
1010,Derrick White,BOS,SG,2024-11-08,32,10.24,2.0,0,1,21.62,21.57,22.63,-0.045,3,7,15,4,1,1.93,-0.261,333.4,14,0.642,99.39,0.024,2,22,0,0,0,0.4943
1010,Derrick White,BOS,SG,2024-11-09,32,10.24,2.0,0,1,29.25,28.44,28.47,0.027,3,5,13,0,0,2.51,-0.132,460.7,14,0.853,98.9,0.021,0,308,0,0,0,0.0598
1010,Derrick White,BOS,SG,2024-11-09,31,9.61,1.0,0,1,29.54,23.84,25.95,0.139,3,5,14,5,0,1.31,0.928,312.6,14,0.676,99.11,0.096,0,170,0,0,0,0.2837
1010,Derrick White,BOS,SG,2024-11-16,30,9.0,0.0,0,1,23.85,23.08,22.52,0.059,3,6,12,0,1,1.66,0.978,345.1,13,0.994,98.98,0.246,0,391,0,0,0,0.1943
1010,Derrick White,BOS,SG,2024-11-17,31,9.61,1.0,0,1,22.7,22.25,28.24,-0.196,1,4,8,2,2,1.96,0.392,402.3,16,0.783,97.89,0.0,0,254,0,0,0,0.1884
1010,Derrick White,BOS,SG,2024-11-22,30,9.0,0.0,0,1,40.99,37.97,32.02,0.28,4,6,13,6,0,1.66,0.155,502.9,14,0.91,100.44,0.104,1,24,0,1,1,0.7522
1010,Derrick White,BOS,SG,2024-11-22,32,10.24,2.0,0,1,31.42,32.31,32.07,-0.02,4,6,13,2,3,0.76,0.146,642.6,20,0.822,98.56,0.048,0,209,0,0,1,0.3933
1010,Derrick White,BOS,SG,2024-11-22,30,9.0,0.0,0,1,39.83,38.7,34.17,0.166,3,7,11,4,0,1.42,-0.02,671.7,16,0.735,98.19,0.072,0,184,0,0,0,0.1999
1010,Derrick White,BOS,SG,2024-11-22,31,9.61,1.0,0,1,27.58,28.23,26.43,0.043,3,6,11,1,1,0.93,0.246,587.6,21,1.097,99.02,0.057,0,200,0,0,0,0.1602
1010,Derrick White,BOS,SG,2024-11-27,31,9.61,1.0,0,1,31.29,25.17,22.57,0.387,3,6,10,0,0,1.13,-0.216,433.6,18,0.733,98.72,0.164,0,222,0,0,0,0.1631
1010,Derrick White,BOS,SG,2024-11-30,31,9.61,1.0,0,1,25.36,27.49,25.72,-0.014,3,7,12,5,1,1.48,-0.513,512.6,20,0.698,100.51,0.039,0,193,0,0,0,0.1827
1010,Derrick White,BOS,SG,2024-12-01,32,10.24,2.0,0,1,35.86,35.96,36.71,-0.023,2,6,11,0,1,0.91,0.657,729.0,21,0.996,99.0,0.02,0,314,0,0,1,0.1955
1010,Derrick White,BOS,SG,2024-12-02,30,9.0,0.0,0,1,22.54,18.52,17.89,0.26,3,5,9,1,3,1.45,0.054,348.9,21,0.861,99.85,0.162,1,31,0,0,1,0.7228
1010,Derrick White,BOS,SG,2024-12-02,31,9.61,1.0,0,1,30.28,39.13,34.91,-0.133,3,5,10,4,1,0.75,-0.2,775.6,22,0.888,100.39,0.035,2,29,0,0,1,0.562
1010,Derrick White,BOS,SG,2024-12-04,32,10.24,2.0,0,1,34.34,34.13,36.39,-0.056,3,6,10,1,1,1.63,-0.328,775.6,21,0.743,97.4,0.0,0,268,0,0,0,0.1404
